出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
1150915,11508,5312,寶島科,生技醫療業,378945,392998,361430,-3.57584516969552,4.846028276568076,3008990,2690029,11.857158417251263,單月及累計營收創同期歷史新高
1150915,11508,5314,世紀*,其他,465313,552778,229759,-15.822807709424037,102.52220805278574,3886321,1545846,151.4041502193621,本月主要成長係生技產品營收增加及子公司營收增加，致本月及本年度營收較去年同期增加。
1150915,11508,5315,光聯,光電業,131249,143294,175216,-8.40579507864949,-25.0930280339695,1198852,1314427,-8.79280477348685,-
1150915,11508,5321,美而快,數位雲端,354562,169731,262795,108.89643023372277,34.91961414790997,1633533,1939392,-15.770870458370458,-
1150915,11508,5324,士開,建材營造,52812,48281,54618,9.384644062881879,-3.3066022190486652,581975,559510,4.015120373183678,-
1150915,11508,5328,華容,電子零組件業,99782,99219,77784,0.5674316411171247,28.28088038671192,723028,576296,25.4612213168233,-
1150915,11508,5340,建榮,電子零組件業,284845,272928,192761,4.366353030835971,47.7710740243099,1893108,1481304,27.800100452034155,-
1150915,11508,5344,立衛,半導體業,30342,32398,27884,-6.346070745107722,8.81509109166547,248324,220015,12.866849987500853,-
1150915,11508,5345,馥鴻,其他,2236,2685,2554,-16.722532588454378,-12.45105716523101,26372,6331,316.5534670668141,主係結合經銷商銷售動能並加速存貨去化，致營收較去年同期增加。
1150915,11508,5347,世界,半導體業,5092599,4705722,3625233,8.22141639476365,40.47646040957919,36574795,30886681,18.416073905771878,-
1150915,11508,5348,正能量智能,運動休閒,25014,26613,28408,-6.008341787848044,-11.947338777809067,193300,162470,18.97581091893888,-
1150915,11508,5351,鈺創,半導體業,2260221,2125060,361453,6.360338061042983,525.3153245373534,12019379,2040914,488.92138522250326,本月營收及本年累計營收皆較去年同期增加，主係市場需求增加所致。
1150915,11508,5353,台林,通信網路業,165356,172753,157196,-4.281835916018824,5.190971780452429,1265639,1192979,6.090635291987537,-
1150915,11508,5355,佳總,電子零組件業,62169,69023,30573,-9.930023325558148,103.3460896869787,417785,306958,36.10493943796871,營業額增加主要為原物料價格上漲而調漲產品售價，終端客戶預期產品售價持續走高而提前拉貨，帶動出貨量與營收的成長。
1150915,11508,5356,協益,電腦及週邊設備業,388919,430233,290545,-9.60270365127733,33.858438451874925,2591507,2234595,15.972111277435062,-
1150915,11508,5364,力麗店,觀光餐旅,6732,8860,34701,-24.018058690744923,-80.599982709432,91272,218957,-58.31510296542243,主係因調整旗下飯店營運結構，結束花蓮分公司及子公司力麗明池合作經營，致使力麗觀光及子公司合併營收下降所致。
1150915,11508,5381,光譜,電機機械,131129,242713,204466,-45.973639648473714,-35.8675770054679,1344118,1536868,-12.541740735053368,-
1150915,11508,5386,青雲,電腦及週邊設備業,4548288,1992270,233700,128.2967670044723,1846.2079589216944,21687550,2989328,625.4991757344794,本期及累計營收增加主要係記憶體模組、顯卡及伺服器銷售成長所致
1150915,11508,5392,能率,光電業,771157,852452,669730,-9.536607339768103,15.144461200782406,6067104,5682960,6.759575995607922,-
1150915,11508,5398,慕康生醫,其他,28822,12630,24923,128.20269200316707,15.644184086987924,109758,149034,-26.353717943556504,-
1150915,11508,5403,中菲,資訊服務業,287867,301682,229742,-4.579325249766311,25.30011926421812,2227548,2167237,2.782852083090128,-
1150915,11508,5410,國眾,資訊服務業,226300,406263,510011,-44.29716710603722,-55.6284080147291,3950127,2980230,32.54436738104106,本月營收較去年同期大幅減少，主要係本月專案收入減少所致。
1150915,11508,5425,台半,半導體業,1714148,1730537,1400066,-0.947047072671662,22.43337099822437,12915166,12014778,7.494004466832429,-
1150915,11508,5426,振發,電腦及週邊設備業,193922,224969,132946,-13.800568078268562,45.86523851789448,1422218,1178888,20.640637617822897,-
1150915,11508,5432,新門,綠能環保,18639,23027,17981,-19.055890910670083,3.6594182748456703,133371,127921,4.260441991541654,-
1150915,11508,5438,東友,電腦及週邊設備業,102441,95856,79212,6.869679519278918,29.325102257233752,573893,917743,-37.46691611921856,-
1150915,11508,5439,高技,電子零組件業,1108099,1050323,1052950,5.500784044527255,5.237570634882948,7749508,5770565,34.29374766595645,-
1150915,11508,5443,均豪,半導體業,620014,837103,542052,-25.933367817341473,14.382752946211802,3629283,3001106,20.93151658088718,-
1150915,11508,5450,南良,其他,209183,249747,190330,-16.242036941384683,9.905427415541428,1801787,1616767,11.443825857405551,-
1150915,11508,5452,佶優,其他電子業,453595,442343,398218,2.5437273789796606,13.906202130491339,3344957,3414156,-2.026825956400352,-
1150915,11508,5455,昇益,建材營造,29872,198,4620,14986.868686868687,546.5800865800866,38085,2030552,-98.12440164053912,本年營收較去年減少係因去年個案交屋認列收入，且交屋量體較大，故與去年同期營收相比較變動減少幅度較大。
1150915,11508,5457,宣德,電子零組件業,1882890,2015669,2323368,-6.587341473227995,-18.958598035266046,14509675,15253079,-4.873796300405971,-
1150915,11508,5460,同協,電子零組件業,31652,21991,18345,43.93160838524851,72.53747615153993,187510,157083,19.370014578280273,"營收變動超50%主因，除了 114年8月 營收較少因此基期較低外, 115年8月份有部分高單價產品訂單開始出貨，因此營收增加。"
1150915,11508,5464,霖宏,電子零組件業,94350,100839,78916,-6.435010263885997,19.557504181661514,812554,625927,29.81609676527774,-
1150915,11508,5465,富驊,電腦及週邊設備業,410577,375293,429320,9.401720788823665,-4.365741172086089,2790822,4067010,-31.379022918556878,-
1150915,11508,5468,凱鈺,半導體業,24970,9304,7501,168.37919174548583,232.88894814024798,117899,70977,66.108739450808,係因本月有認列交屋收入
1150915,11508,5474,聰泰,電腦及週邊設備業,126434,166451,190180,-24.04130945443404,-33.51877168997792,977829,1013384,-3.508541678179249,-
1150915,11508,5475,德宏,電子零組件業,254708,229336,68492,11.06324345065755,271.8799275827834,1318517,494216,166.78962235136055,市場價格及需求數量上漲
1150915,11508,5478,智冠,文化創意業,556614,552538,516314,0.7376868197300457,7.805327765661981,4706034,4199212,12.069454935830818,因IFRS15，MyCard屬代理性質營收採淨額，若總額本期為31.45億，較上期減少1.66%，較去年同期增加37.26%
1150915,11508,5481,新華,其他,10053,8602,10377,16.868170192978376,-3.1222896790980053,61768,67003,-7.8130829962837485,-
1150915,11508,5483,中美晶,半導體業,6716682,6997671,6014229,-4.015464573856073,11.679851232801411,54215496,51097512,6.102027041942864,-
1150915,11508,5487,通泰,半導體業,14121,15820,10960,-10.739570164348926,28.84124087591241,111895,111792,0.09213539430370689,-
1150915,11508,5488,松普,電子零組件業,75655,85256,72186,-11.261377498357886,4.805640983016097,644023,479037,34.441180952619526,-
1150915,11508,5489,彩富,其他電子業,167718,176330,142687,-4.884024272670561,17.542593228535186,1256866,1101887,14.064872350794591,-
1150915,11508,5490,同亨,電腦及週邊設備業,109488,140713,117435,-22.19055808631754,-6.767147783880445,1149595,965722,19.039951456009078,-
1150915,11508,5493,三聯,其他電子業,650717,547645,450216,18.820951528818853,44.534401265170494,4285058,3526521,21.509499021840504,-
1150915,11508,5498,凱崴,電子零組件業,231281,226252,123334,2.2227427823842443,87.52412149123518,1487842,871145,70.79154446159939,主係鑽針收入成長，因AI產品暢旺，對鑽針的消耗大幅增加，鑽針需求量及價格皆有所提升。
1150915,11508,5508,永信建,建材營造,318829,275059,43458,15.912949585361686,633.6485802383911,2324915,1451343,60.19059588257221,營收隨完工案量多寡而變化乃屬建設業特性，故本期及本年業績大幅成長尚屬合理。
1150915,11508,5511,德昌,建材營造,998851,1048103,973675,-4.699156476033367,2.5856677022620485,7395587,6633181,11.493821742539515,-
1150915,11508,5512,力麒,建材營造,425192,762231,462079,-44.217435396881,-7.982834104125052,4151721,4004388,3.6792888201642797,-
1150915,11508,5514,三豐,建材營造,2021,1528,482,32.26439790575916,319.29460580912865,677157,3854,17470.23871302543,本月營收因認列委建收入，致使較去年同期增加。本年累計營收因委建及三豐AIT完工認列收入，致使本年累計營收較去年同期增加。
1150915,11508,5516,雙喜,建材營造,285220,188981,200203,50.92522528719818,42.46539762141426,1712316,1212425,41.230674062313135,-
1150915,11508,5520,力泰,建材營造,378352,365849,366894,3.417530183217666,3.12297284774349,2676689,2758155,-2.9536411115401418,-
1150915,11508,5523,豐謙,建材營造,375,377,370,-0.5305039787798409,1.3513513513513513,3012,3762,-19.936204146730464,本月營收僅認列租賃收入所致
1150915,11508,5529,鉅陞,建材營造,139924,31292,3680,347.15582257445993,3702.282608695652,741564,59377,1148.9078262626942,增減百分比達50％之原因：主係因本年認列交屋收入
1150915,11508,5530,龍巖,其他,304785,346190,271820,-11.96019526849418,12.127510852770216,2699302,2940258,-8.195063154321831,-
1150915,11508,5536,聖暉*,其他電子業,4878663,3885491,3375272,25.561042349602662,44.54132881735161,33748553,26596497,26.890969889756533,-
1150915,11508,5543,桓鼎-KY,建材營造,227256,273764,211978,-16.988354933446328,7.2073517063091455,2141825,2049112,4.524545266437364,-
1150915,11508,5547,久舜,建材營造,309920,220229,163543,40.72624404597033,89.50367793179775,1745531,1444250,20.860723558940627,興建工程投入較去年同期增加所致。
1150915,11508,5548,安倉,建材營造,184109,243174,162454,-24.28919210112923,13.329927240942052,1736886,1533904,13.23303153261221,-
1150915,11508,5601,台聯櫃,航運業,8216,7686,7972,6.8956544366380434,3.0607124937280483,62712,61651,1.7209777619178928,-
1150915,11508,5603,陸海,航運業,118009,118002,106621,0.005932102845714479,10.680822727230096,946313,921098,2.737493730308827,-
1150915,11508,5604,中連,其他,13855,13520,13314,2.477810650887574,4.063391918281508,109225,105532,3.49941250047379,-
1150915,11508,5609,中菲行,航運業,3415327,3269476,2456161,4.460990079144181,39.0514302604756,23267673,19238778,20.941532773027475,-
1150915,11508,5701,劍湖山,觀光餐旅,53860,42291,57848,27.355702158851766,-6.893928917162218,323508,349792,-7.514179855456957,-
1150915,11508,5703,亞都麗緻,觀光餐旅,38791,28013,30283,38.47499375290044,28.094970775682725,318651,274408,16.123072213638086,-
1150915,11508,5704,老爺知,觀光餐旅,625,843,32655,-25.86002372479241,-98.08605114071352,103165,191223,-46.04989985514295,因本公司自115年3月起，暫停營業進行整修工程。
1150915,11508,5864,致和證,金融業,599176,-974304,281413,161.49784872072783,112.91695834947213,4850258,366012,1225.1636558364207,主要係營業證券評價故
1150915,11508,5878,台名,金融業,61717,75226,66080,-17.957886900805573,-6.602602905569007,581742,579629,0.36454352698018905,-
1150915,11508,5902,德記,居家生活,219889,215040,181853,2.2549293154761907,20.915794625329248,1524289,1581682,-3.628605497185907,-
1150915,11508,5903,全家,居家生活,9922451,10173000,9602109,-2.46288213899538,3.336162920041837,77081581,72020928,7.0266423115236725,-
1150915,11508,5904,寶雅*,居家生活,2465114,2471748,2234511,-0.2683930562500708,10.320065553492464,18963841,16648142,13.909654302564213,-
1150915,11508,5905,南仁湖,觀光餐旅,151638,167415,128474,-9.423886748499239,18.030107259056308,2242634,691805,224.17140668251892,本公司建案已完工，陸續交屋入帳。
1150915,11508,6015,宏遠證,金融業,587691,-192974,244367,404.544135479391,140.4952387188123,2790729,796264,250.4778565902766,本月及本期因經紀手續費收入及部位操作評價損益均較去年同期增加所致.
1150915,11508,6016,康和證,金融業,2727083,-2015901,864669,235.27861735273706,215.39039794418443,7374276,2227934,230.99167210518803,主係自營交易利益較去年同期增加。
1150915,11508,6020,大展證,金融業,58662,-142681,88459,141.11409367750437,-33.684531816999964,898865,156523,474.2702350453288,自營部門營業證券出售淨利益本年累積淨利益較去年同期增加
1150915,11508,6021,美好證,金融業,184117,94130,286418,95.59864017847657,-35.717378097745254,3243464,960515,237.67968225379093,主係本年營業證券評價利益相較去年上升，故營業收入增加。
1150915,11508,6023,元大期貨,金融業,344450,513559,280825,-32.92883582996306,22.65645864862459,3336963,2342863,42.4309914834969,-
1150915,11508,6026,福邦證,金融業,217362,45116,65514,381.78473268906816,231.77946698415604,1221024,451564,170.39888033589924,本月(年)較同期增232%(170%)係股票出售及評價之差異，致綜合淨利達10.98E(EPS$+2.77)較同年+9.42E(+603%)，僅供參考。
1150915,11508,6028,公勝保經,金融業,521574,515132,356784,1.2505532562527664,46.18760930983452,4115106,3108076,32.4004303627067,-
1150915,11508,6101,寬魚國際,文化創意業,30252,99816,145725,-69.69223371002644,-79.24034997426659,1117993,774250,44.39690022602519,本期營收較去年同期減少，係因去年同期有數場演唱會的收入認列之故，然本年度累計營收已較去年度成長近45%，營運狀況正常
1150915,11508,6103,合邦,半導體業,4150,5329,8685,-22.124225933571026,-52.21646516983304,51963,62413,-16.7433066829026,主要係銷售部分久滯商品後產生相關折讓，致本月營業收入較去年同期減少52.22%
1150915,11508,6104,創惟,半導體業,319894,337913,309465,-5.332437639274015,3.370009532580421,2773075,2751942,0.7679304287663039,-
1150915,11508,6109,亞元,通信網路業,69020,75544,59691,-8.636026686434397,15.628821765425274,571056,475968,19.97781363453005,-
1150915,11508,6111,光聚晶電,文化創意業,1034503,1149419,973016,-9.99774668767438,6.319217772369622,8352964,3876083,115.50013247910326,新增子公司光罩(股票代號:2338)營收
1150915,11508,6113,亞矽,電子通路業,109073,120638,47340,-9.586531606956349,130.4034643008027,724574,420540,72.2960954962667,產品需求增加所致
1150915,11508,6114,久威,電子零組件業,52598,81626,70264,-35.56219831916301,-25.142320391665717,551586,639258,-13.714650422833973,-
1150915,11508,6118,建達,電子通路業,1094117,1004094,843977,8.965594854665001,29.63824843568012,6918813,6449184,7.281991023980709,-
1150915,11508,6121,新普,電腦及週邊設備業,6752335,7106470,6452555,-4.983275803598692,4.645911580761419,53245008,50783041,4.848010185132473,-
1150915,11508,6122,擎邦,電機機械,390014,347671,343346,12.179042830722148,13.592119902372534,2612897,2617997,-0.1948054180352384,-
1150915,11508,6123,上奇,資訊服務業,528124,416973,545535,26.656642036774564,-3.191545913644404,3168498,3407795,-7.022047981172577,-
1150915,11508,6124,業強,電子零組件業,139381,182228,131933,-23.512852031520953,5.645289654597409,1267046,1285718,-1.4522624712417498,-
1150915,11508,6125,廣運,電機機械,339026,365339,344163,-7.202351788339049,-1.4926067008946342,2562886,2018987,26.93920267936346,-
1150915,11508,6126,信音,電子零組件業,516739,552658,328605,-6.499317842137452,57.25232421904718,3982448,2580609,54.322022437339406,本期營收成長幅度較大，主要係去年底完成併購東莞國聯電子有限公司 80% 股權，並自115年1月起認列其營收所致。
1150915,11508,6127,九豪,電子零組件業,107429,93620,82839,14.750053407391583,29.684085998140972,716540,679378,5.470003444327017,以上資訊係屬初步自行結算完成，未經會計師簽證或核閱
1150915,11508,6129,普誠,半導體業,129236,124407,89997,3.8816143786121358,43.60034223363001,979020,692375,41.40025275320455,"本月營業收入淨額含少數股權2,527仟元，本年累計營業收入淨額含少數股權35,191仟元。"
1150915,11508,6130,上亞科技,生技醫療業,13420,22411,13237,-40.1186917138905,1.3824884792626728,124800,103273,20.84475129026948,-
1150915,11508,6134,萬旭,電子零組件業,239959,231601,197130,3.6087927081489286,21.72627200324659,1685088,1196565,40.82711762419927,-
1150915,11508,6138,茂達,半導體業,665278,700098,649073,-4.973589411768066,2.4966375122674953,5408091,4886651,10.670702695977266,-
1150915,11508,6140,訊達電腦,資訊服務業,181217,288991,164189,-37.29320290251253,10.370974913057513,1354939,1582785,-14.39525898969222,-
1150915,11508,6143,振曜,通信網路業,674378,722533,774848,-6.664747492502072,-12.966414057982986,5709003,5121275,11.476204656067093,-
1150915,11508,6144,得利影,文化創意業,14381,12454,14807,15.472940420748355,-2.877017626798136,102863,112620,-8.663647664713196,-
1150915,11508,6146,耕興,其他電子業,415183,415135,375856,0.011562503763835861,10.46331573794219,3264055,2980685,9.506875097502755,-
1150915,11508,6147,頎邦,半導體業,2619692,2522679,1824147,3.8456339470856182,43.611890927650016,17529787,14152410,23.864324168109885,-
1150915,11508,6148,驊宏資,資訊服務業,59218,41885,30306,41.38235645219052,95.40025077542401,343450,526487,-34.765720711052694,本月同期增加原因：係115/8政府機關專案交貨、驗收
1150915,11508,6150,撼訊,電腦及週邊設備業,574719,479412,730008,19.879977973016945,-21.272232633067034,3646216,4959359,-26.478079122725337,-
1150915,11508,6151,晉倫,其他電子業,155707,155384,131303,0.20787211038459558,18.586018598204152,1269371,1135112,11.827819633657295,-
1150915,11508,6154,順發,電子通路業,393985,384814,368797,2.383229300389279,6.829773561064759,2787574,2640237,5.580445997840346,-
1150915,11508,6156,松上,電子零組件業,576555,617622,371596,-6.649212625197936,55.156406419875346,4280050,3426016,24.92790459822721,子公司營收
1150915,11508,6158,禾昌,電子零組件業,172833,168476,152034,2.586125026710036,13.680492521409684,1238227,1222651,1.273953074098823,-
1150915,11508,6160,欣技,電腦及週邊設備業,52676,90464,87551,-41.77131234524231,-39.833925369213375,656647,824627,-20.370422021107725,-
1150915,11508,6161,捷波,電腦及週邊設備業,118805,123135,145539,-3.516465667763024,-18.36895952287703,1041739,865755,20.32722883494753,-
1150915,11508,6163,華電網,資訊服務業,457582,797162,622530,-42.59861859948166,-26.496393748092462,4285392,3371934,27.09003201130271,-
1150915,11508,6167,久正,光電業,82268,96076,94108,-14.371955535201298,-12.581289582182174,791235,785825,0.6884484459008049,-
1150915,11508,6169,昱泉,文化創意業,1214,23,489,5178.260869565217,148.26175869120655,1485,22495,-93.39853300733496,主係遊戲授權收入增減所致
1150915,11508,6170,統振,通信網路業,285197,270405,272389,5.470313048945101,4.702098836590317,2144248,2158290,-0.6506076569877078,-
1150915,11508,6171,大城地產,建材營造,33,34,33020,-2.9411764705882355,-99.90006056935191,138869,1075962,-87.09350330216122,本月及本年累計營收較去年同期減少，係因去年同期「大城二月埕」集中完工交屋所致
1150915,11508,6173,信昌電,電子零組件業,551669,537222,357611,2.68920483524502,54.26510929473646,3488672,2765728,26.13937451549827,主要是AI應用需求增加，致營收成長。
1150915,11508,6174,安碁,電子零組件業,66923,75458,50377,-11.310927933419915,32.84435357405165,506684,401719,26.128960791000676,-
1150915,11508,6175,立敦,電子零組件業,484052,474537,286526,2.005112351618525,68.93824644185868,3493450,2807026,24.453781332983734,因整體產業趨勢向上，銷售單價及數量大幅成長所致
1150915,11508,6179,亞通,其他,808983,1097072,250246,-26.259807925095163,223.27509730425263,5721463,2472577,131.39675731028802,係因本期&#12079;程投&#12042;較去年同期增加所致
1150915,11508,6180,橘子,文化創意業,912976,852478,707734,7.096722730674575,28.999878485419664,6183459,6423178,-3.7320933656205697,-
1150915,11508,6182,合晶,半導體業,1004466,994362,837265,1.0161289349351645,19.9699020023529,7201031,6444102,11.74607416207875,-
1150915,11508,6185,幃翔,電子零組件業,60473,65312,42158,-7.409051935325821,43.443711751031834,474309,351574,34.91014693919345,-
1150915,11508,6186,新潤,建材營造,0,14651,978818,-100.0,-100.0,3874028,9092540,-57.39333563558698,認列建案營收
1150915,11508,6187,萬潤,半導體業,1108737,1054680,546012,5.1254408920241215,103.06092173798378,5929498,3923877,51.11324845299687,因客戶擴產，設備需求較去年同期上升
1150915,11508,6188,廣明,電腦及週邊設備業,594489,681715,748542,-12.795082989225703,-20.580408313761954,5413017,6080615,-10.979119710752942,-
1150915,11508,6190,萬泰科,通信網路業,1061923,1063947,618036,-0.19023503990330345,71.82219158754506,7596398,5857995,29.675733762148994,市場需求成長，出貨量持續增加。
1150915,11508,6194,育富,電子零組件業,84593,73380,115437,15.280730444262742,-26.719336088082677,644345,987174,-34.7283255029002,-
1150915,11508,6195,詩肯,居家生活,190687,198160,184038,-3.7711949939442873,3.61284082635108,1664398,1455344,14.364576347585176,-
1150915,11508,6198,瑞築,建材營造,22,22,22,0.0,0.0,162,147,10.204081632653061,-
1150915,11508,6199,天品,其他,82949,77561,30530,6.946790268304947,171.69669177857844,643056,102432,527.7881911902531,"主係子公司奈科公司較去年本月增加52,207仟元，較去年累計增加403,673仟元;殯葬部份較去年累計增加135,162仟元。"
1150915,11508,6203,海韻電,電子零組件業,158667,149397,233981,6.204943874374988,-32.18808364781756,1319319,1893458,-30.32224638729774,-
1150915,11508,6204,艾華,電子零組件業,35672,46213,30482,-22.80959903057581,17.026441834525293,288482,267658,7.780077561664513,-
1150915,11508,6207,雷科,電子零組件業,137881,112882,101526,22.146134901932992,35.8085613537419,853992,788445,8.313452428514355,-
1150915,11508,6208,日揚,半導體業,363046,356909,336857,1.71948591938001,7.774515595638506,2483751,2442359,1.6947549479826676,-
1150915,11508,6210,慶生,電子零組件業,33824,42873,29518,-21.106523919483124,14.587709194389864,290959,191546,51.90032681444666,訂單增加
1150915,11508,6212,理銘,建材營造,80448,115918,18642,-30.59921668765852,331.5416800772449,747762,1313434,-43.06817091684851,本月營收較去年增加係個案交屋認列收入，累計營收較去年減少，主要係去年度交屋量較多
1150915,11508,6217,中探針,電子零組件業,419111,421657,340751,-0.603808308648973,22.996264134221175,3112987,2320969,34.124454053457846,無
1150915,11508,6218,豪勉,通信網路業,141060,102950,92286,37.01796988829529,52.85091996619205,1044876,891486,17.20610306836002,本月營收較去年同期增加，主要係今年較多專案工程同時完成驗收所致。
1150915,11508,6219,富旺,建材營造,301719,718148,262,-57.98651531439202,115059.92366412214,2294510,7305,31310.13004791239,因建案完工入帳時間差異，本月營業收入及累計營業收入較去年同期產生較大波動。
1150915,11508,6220,岳豐,電子零組件業,986069,985000,586903,0.1085279187817259,68.01226096987067,6859558,5462218,25.581915624751705,主要為去年同期因美國關稅影響，客戶下單趨緩使得營收減少，今年已逐步恢復正常，以及今年度大陸內銷市場營收較為成長所致。
1150915,11508,6221,晉泰,資訊服務業,468987,266051,386075,76.27710476562764,21.475620022016447,2709537,3761132,-27.959534523116975,-
1150915,11508,6222,立軒,光電業,130,112,232,16.071428571428573,-43.96551724137931,1594,2377,-32.94068153134203,-
1150915,11508,6223,旺矽,半導體業,2048171,1805362,1205695,13.449324844546412,69.87471956008775,13019987,8411510,54.78774916750976,本月合併營收較去年同期大幅成長，主要受惠客戶AI 及高效能運算晶片相關測試需求持續強勁，帶動公司出貨動能提升。
1150915,11508,6227,茂綸,電子通路業,3540073,3339960,1316716,5.991478939867544,168.85623019694452,18714442,12360456,51.405757198601734,"因應終端客戶AI雲端機房建置之相關產品出貨需求, 使得本月及累積營收皆比去年同期增長。"
1150915,11508,6228,全譜,電腦及週邊設備業,2348,3649,3857,-35.653603727048505,-39.12367124708322,29221,33871,-13.728558353753948,依客戶訂單出貨
1150915,11508,6229,研通,半導體業,256677,247273,219663,3.8030840407161315,16.850357137979543,1972556,1382094,42.72227504062676,-
1150915,11508,6231,系微,資訊服務業,139982,100921,131575,38.704531267030646,6.389511685350561,1144469,1051150,8.877800504209675,-
1150915,11508,6233,旺玖,半導體業,37463,42866,29365,-12.604395091681052,27.5770475055338,275262,259638,6.01760913271555,-
1150915,11508,6234,高僑,光電業,75955,60801,45104,24.92393217216822,68.3996984746364,413182,308874,33.77040476051723,本月專案驗收入帳金額較高
1150915,11508,6236,中湛,數位雲端,2661,2562,2471,3.8641686182669788,7.689194658033185,21285,25409,-16.230469518674486,-
1150915,11508,6237,驊訊,半導體業,24920,59139,36475,-57.86198616818005,-31.67923235092529,374295,274956,36.12905337581286,-
1150915,11508,6240,松崗,資訊服務業,3118,3344,4020,-6.758373205741627,-22.437810945273633,31451,30295,3.815811189965341,-
1150915,11508,6241,鑫永洋,通信網路業,62206,62764,47808,-0.8890446752915684,30.116298527443107,479527,475529,0.8407478828841143,-
1150915,11508,6242,立康,生技醫療業,37017,42064,37204,-11.998383415747432,-0.5026341253628642,362630,378696,-4.242453049411665,-
1150915,11508,6244,茂迪,光電業,254029,314183,255071,-19.146166406202756,-0.4085137079479831,2240423,1963562,14.099936747604609,-
1150915,11508,6245,立端,通信網路業,802502,1053432,580000,-23.82023709171546,38.36241379310345,5324320,4412334,20.669015536901785,-
1150915,11508,6246,臺龍,光電業,112154,121227,124611,-7.484306301401503,-9.996709760775534,852704,1040013,-18.010255641035258,-
1150915,11508,6248,沛波,鋼鐵工業,582591,628864,584045,-7.358188733971097,-0.248953419685127,4321925,5204217,-16.95340528652053,-
1150915,11508,6259,百徽,電子零組件業,67024,74415,34604,-9.932137337902304,93.68859091434516,507225,319898,58.558352975010784,主係客戶訂單成長，以致營收較前期增加。
1150915,11508,6261,久元,半導體業,345096,374346,347241,-7.813626965427706,-0.6177265933458319,2852977,2702018,5.586898384836815,-
1150915,11508,6263,普萊德,通信網路業,154870,201059,169133,-22.97285871311406,-8.433008342546989,1323419,1253813,5.551545565407282,-
1150915,11508,6264,富裔,建材營造,2434,2478,1778,-1.7756255044390639,36.89538807649044,57670,42129,36.88907878183674,收入較去年同月增加主係本年度子公司富永營造工程收入增加所致。
1150915,11508,6265,方土昶,電子通路業,519833,631916,91852,-17.7370093493439,465.9463049253146,3577701,458459,680.3753443601282,受市場需求成長影響
1150915,11508,6266,泰詠,電子零組件業,332259,286509,300626,15.968084772206108,10.522376640742984,2168843,2216778,-2.1623725966244702,-
1150915,11508,6270,倍微,電子通路業,314044,384610,210093,-18.347416863836095,49.478564254877604,2374270,2011300,18.046537065579475,-
1150915,11508,6274,台燿,電子零組件業,5914540,5908074,2544064,0.10944344976044647,132.48393122185607,36178244,18363676,97.0098143748561,產品組合優化
1150915,11508,6275,元山,電子零組件業,330662,344441,323050,-4.000394842658104,2.3562915957282153,2855922,2825757,1.0675015579895937,-
1150915,11508,6276,安鈦克,電腦及週邊設備業,52247,53996,113065,-3.2391288243573597,-53.79029761641534,505644,987202,-48.78008756060056,"因市場需求減少, 營收較去年同期減少。"
1150915,11508,6279,胡連,電子零組件業,974746,975942,750862,-0.1225482661879497,29.816930407984422,6820642,5953559,14.564111987468337,-
1150915,11508,6284,佳邦,電子零組件業,653708,642365,658765,1.7658184988285477,-0.7676485544921178,4862819,5169430,-5.931234197967668,-
1150915,11508,6290,良維,電子零組件業,974831,902247,824829,8.044803695662052,18.185830032649193,7183215,6569739,9.337905204453328,-
1150915,11508,6291,沛亨,半導體業,269712,244174,202146,10.458935021746788,33.424356653112106,1876583,1335656,40.498975784183955,-
1150915,11508,6292,迅德,電子零組件業,110189,117700,84313,-6.381478334749363,30.690403615100873,822943,630189,30.586697006770983,-
1150915,11508,6294,智基,文化創意業,62231,77984,68163,-20.200297496922445,-8.70266860320115,610993,696244,-12.24441431452192,-
1150915,11508,6411,晶焱,半導體業,227339,257812,219860,-11.819853226382016,3.4017101792049487,1838777,1635778,12.409935822587173,-
1150915,11508,6417,韋僑,通信網路業,170975,166748,127334,2.5349629380862138,34.27285721017167,1271876,1037267,22.617995173855913,-
1150915,11508,6418,詠昇,電子零組件業,93353,96879,62324,-3.6395916555703507,49.7865990629613,626950,511175,22.64879933486575,-
1150915,11508,6419,京晨科,光電業,168661,171113,36217,-1.4329711944738273,365.69566778032413,1008065,320432,214.59560842862138,美國子公司陸續接獲專案建置工程，致使營收增加
1150915,11508,6423,億而得,半導體業,10457,77086,10324,-86.43463145058766,1.2882603641999224,212722,177105,20.110668812286498,-
1150915,11508,6425,易發,電機機械,159422,178759,82193,-10.817357447736898,93.96055625174893,1212388,776515,56.13194851355093,因應客戶產能建置，以致使我司營收相較去年同期增加。
1150915,11508,6432,今展科,電子零組件業,81931,117203,92886,-30.09479279540626,-11.79402708696682,815114,753250,8.212943909724528,-
1150915,11508,6435,大中,半導體業,339956,334509,270174,1.6283567856171284,25.82854012599288,2573026,2250142,14.349494387465324,-
1150915,11508,6441,廣錠,電腦及週邊設備業,35611,10448,15120,240.84035222052069,135.5224867724868,107409,202509,-46.96087581292683,因子公司接獲專案，並按完工比列認列營收所致。
